Gmt time,Open,High,Low,Close,Volume
13.07.2018 00:00:00.000,1.31785,1.32383,1.31025,1.32323,149155.2656
14.07.2018 00:00:00.000,1.32323,1.32323,1.32323,1.32323,0
15.07.2018 00:00:00.000,1.32272,1.32318,1.32240,1.32267,3224.8
16.07.2018 00:00:00.000,1.32266,1.32928,1.32167,1.32362,145642.5469
17.07.2018 00:00:00.000,1.32360,1.32687,1.30689,1.31047,173363.3438
18.07.2018 00:00:00.000,1.31049,1.31169,1.30100,1.30772,172144.375
19.07.2018 00:00:00.000,1.30772,1.30831,1.29574,1.30227,184002.5625
20.07.2018 00:00:00.000,1.30225,1.31401,1.29948,1.31287,171394.4531
21.07.2018 00:00:00.000,1.31287,1.31287,1.31287,1.31287,0
22.07.2018 00:00:00.000,1.31229,1.31478,1.31183,1.31456,6264.46
23.07.2018 00:00:00.000,1.31453,1.31580,1.30821,1.31031,139630.8438
24.07.2018 00:00:00.000,1.31029,1.31591,1.30714,1.31490,152806.125
25.07.2018 00:00:00.000,1.31488,1.32013,1.31328,1.31988,160555.2031
26.07.2018 00:00:00.000,1.31989,1.32132,1.31017,1.31083,153704.5469
27.07.2018 00:00:00.000,1.31083,1.31310,1.30822,1.30967,120314.3281
28.07.2018 00:00:00.000,1.30967,1.30967,1.30967,1.30967,0
29.07.2018 00:00:00.000,1.30989,1.31192,1.30988,1.31098,10906.7002
30.07.2018 00:00:00.000,1.31098,1.31521,1.30970,1.31355,106438.4375
31.07.2018 00:00:00.000,1.31355,1.31726,1.30894,1.31185,149707.1563
01.08.2018 00:00:00.000,1.31182,1.31440,1.30951,1.31242,126813.5703
02.08.2018 00:00:00.000,1.31242,1.31260,1.30112,1.30158,142839.9063
03.08.2018 00:00:00.000,1.30161,1.30429,1.29753,1.30011,129929.8281
04.08.2018 00:00:00.000,1.30011,1.30011,1.30011,1.30011,0
05.08.2018 00:00:00.000,1.29948,1.30074,1.29948,1.30014,3615.6299
06.08.2018 00:00:00.000,1.30017,1.30049,1.29198,1.29433,99420.3594
07.08.2018 00:00:00.000,1.29431,1.29736,1.29237,1.29452,108585.7031
08.08.2018 00:00:00.000,1.29452,1.29597,1.28535,1.28771,126195.6719
09.08.2018 00:00:00.000,1.28772,1.29117,1.28182,1.28283,138670.5625
10.08.2018 00:00:00.000,1.28283,1.28366,1.27228,1.27663,202537.875
11.08.2018 00:00:00.000,1.27663,1.27663,1.27663,1.27663,0
12.08.2018 00:00:00.000,1.27421,1.27794,1.27421,1.27595,8176.4702
13.08.2018 00:00:00.000,1.27596,1.27913,1.27299,1.27588,154217.8125
14.08.2018 00:00:00.000,1.27586,1.28271,1.27046,1.27175,151690.8125
15.08.2018 00:00:00.000,1.27175,1.27352,1.26617,1.26923,144941.1563
16.08.2018 00:00:00.000,1.26924,1.27539,1.26858,1.27120,145504.5156
17.08.2018 00:00:00.000,1.27122,1.27524,1.26978,1.27466,128152.2266
18.08.2018 00:00:00.000,1.27466,1.27466,1.27466,1.27466,0
19.08.2018 00:00:00.000,1.27420,1.27504,1.27395,1.27460,3766.9399
20.08.2018 00:00:00.000,1.27460,1.28044,1.27293,1.28039,107962.5781
21.08.2018 00:00:00.000,1.28039,1.29242,1.27986,1.29049,150705.7656
22.08.2018 00:00:00.000,1.29051,1.29362,1.28685,1.29052,132707.5469
23.08.2018 00:00:00.000,1.29052,1.29093,1.28026,1.28091,124306.6563
24.08.2018 00:00:00.000,1.28090,1.28810,1.27992,1.28452,123464.8672
25.08.2018 00:00:00.000,1.28452,1.28452,1.28452,1.28452,0
26.08.2018 00:00:00.000,1.28365,1.28648,1.28348,1.28578,6610.8101
27.08.2018 00:00:00.000,1.28578,1.29009,1.28287,1.28970,115940.4609
28.08.2018 00:00:00.000,1.28970,1.29317,1.28615,1.28690,123402.6719
29.08.2018 00:00:00.000,1.28690,1.30361,1.28451,1.30352,162718.625
30.08.2018 00:00:00.000,1.30354,1.30433,1.29849,1.30109,142498.1563
31.08.2018 00:00:00.000,1.30109,1.30287,1.29449,1.29528,135387.8438
01.09.2018 00:00:00.000,1.29528,1.29528,1.29528,1.29528,0
02.09.2018 00:00:00.000,1.29095,1.29309,1.29095,1.29213,5713.1001
03.09.2018 00:00:00.000,1.29212,1.29336,1.28547,1.28679,126180.1328
04.09.2018 00:00:00.000,1.28679,1.28708,1.28100,1.28574,148392.625
05.09.2018 00:00:00.000,1.28577,1.29822,1.27851,1.29140,158888.8438
06.09.2018 00:00:00.000,1.29139,1.29622,1.28960,1.29244,141857.625
07.09.2018 00:00:00.000,1.29244,1.30278,1.29081,1.29137,147057.4375
08.09.2018 00:00:00.000,1.29137,1.29137,1.29137,1.29137,0
09.09.2018 00:00:00.000,1.29179,1.29292,1.29155,1.29287,3687.3899
10.09.2018 00:00:00.000,1.29287,1.30514,1.28967,1.30267,128581.0938
11.09.2018 00:00:00.000,1.30267,1.30869,1.29641,1.30157,141110.3125
12.09.2018 00:00:00.000,1.30154,1.30821,1.29791,1.30439,146576.375
13.09.2018 00:00:00.000,1.30439,1.31233,1.30261,1.31103,142441.8281
14.09.2018 00:00:00.000,1.31100,1.31435,1.30565,1.30664,130221.0391
15.09.2018 00:00:00.000,1.30664,1.30664,1.30664,1.30664,0
16.09.2018 00:00:00.000,1.30683,1.30761,1.30672,1.30707,3010.23
17.09.2018 00:00:00.000,1.30707,1.31646,1.30698,1.31451,144895.125
18.09.2018 00:00:00.000,1.31451,1.31753,1.31185,1.31662,146884.375
19.09.2018 00:00:00.000,1.31662,1.32146,1.30974,1.31400,167940.4688
20.09.2018 00:00:00.000,1.31400,1.32980,1.31388,1.32698,157849.3281
21.09.2018 00:00:00.000,1.32698,1.32765,1.30558,1.30764,167835.6563
22.09.2018 00:00:00.000,1.30764,1.30764,1.30764,1.30764,0
23.09.2018 00:00:00.000,1.30775,1.30841,1.30708,1.30792,4666.4399
24.09.2018 00:00:00.000,1.30791,1.31667,1.30628,1.31157,133613.1094
25.09.2018 00:00:00.000,1.31157,1.31933,1.30947,1.31793,138055.4531
26.09.2018 00:00:00.000,1.31793,1.32171,1.31381,1.31698,149876.4375
27.09.2018 00:00:00.000,1.31698,1.31779,1.30720,1.30758,142980.3438
28.09.2018 00:00:00.000,1.30758,1.30899,1.30002,1.30278,123487.5
29.09.2018 00:00:00.000,1.30278,1.30278,1.30278,1.30278,0
30.09.2018 00:00:00.000,1.30371,1.30389,1.30245,1.30380,3106.77
01.10.2018 00:00:00.000,1.30377,1.31153,1.30119,1.30428,141191.1875
02.10.2018 00:00:00.000,1.30428,1.30482,1.29409,1.29788,154000.3594
03.10.2018 00:00:00.000,1.29788,1.30226,1.29237,1.29400,178916.5938
04.10.2018 00:00:00.000,1.29398,1.30411,1.29220,1.30221,168094.6406
05.10.2018 00:00:00.000,1.30221,1.31226,1.30032,1.31136,151380.8125
06.10.2018 00:00:00.000,1.31136,1.31136,1.31136,1.31136,0
07.10.2018 00:00:00.000,1.31230,1.31288,1.30898,1.31257,11356.9004
08.10.2018 00:00:00.000,1.31257,1.31326,1.30279,1.30920,142205.4063
09.10.2018 00:00:00.000,1.30921,1.31578,1.30328,1.31565,171164.7656
10.10.2018 00:00:00.000,1.31564,1.32158,1.31361,1.32043,166756.4688
11.10.2018 00:00:00.000,1.32043,1.32468,1.31816,1.32331,216593.4375
12.10.2018 00:00:00.000,1.32331,1.32575,1.31458,1.31516,176988.4375
13.10.2018 00:00:00.000,1.31516,1.31516,1.31516,1.31516,0
14.10.2018 00:00:00.000,1.30854,1.31099,1.30811,1.31027,10288.1602
15.10.2018 00:00:00.000,1.31026,1.31815,1.31013,1.31538,163669.5
16.10.2018 00:00:00.000,1.31538,1.32362,1.31407,1.31873,153233.1875
17.10.2018 00:00:00.000,1.31873,1.31923,1.30911,1.31013,148735.7344
18.10.2018 00:00:00.000,1.31013,1.31311,1.30137,1.30178,147940.7188
19.10.2018 00:00:00.000,1.30180,1.31037,1.30109,1.30666,137175.8438
20.10.2018 00:00:00.000,1.30666,1.30666,1.30666,1.30666,0
21.10.2018 00:00:00.000,1.30703,1.30749,1.30512,1.30661,5791.7598
22.10.2018 00:00:00.000,1.30661,1.30899,1.29532,1.29648,146823.8281
23.10.2018 00:00:00.000,1.29649,1.30439,1.29368,1.29794,163360.6094
24.10.2018 00:00:00.000,1.29793,1.29904,1.28668,1.28836,174961.7656
25.10.2018 00:00:00.000,1.28838,1.29192,1.27968,1.28203,163395.25
26.10.2018 00:00:00.000,1.28203,1.28411,1.27772,1.28260,183541.0469
27.10.2018 00:00:00.000,1.28260,1.28260,1.28260,1.28260,0
28.10.2018 00:00:00.000,1.28212,1.28347,1.28212,1.28304,3464.28
29.10.2018 00:00:00.000,1.28304,1.28528,1.27908,1.28015,147510.125
30.10.2018 00:00:00.000,1.28016,1.28123,1.26905,1.27069,138466.0469
31.10.2018 00:00:00.000,1.27069,1.28303,1.27005,1.27670,146333
01.11.2018 00:00:00.000,1.27669,1.30349,1.27642,1.30026,172009.2813
02.11.2018 00:00:00.000,1.30024,1.30406,1.29513,1.29617,150686.2031
03.11.2018 00:00:00.000,1.29617,1.29617,1.29617,1.29617,0
04.11.2018 00:00:00.000,1.30210,1.30215,1.29988,1.30052,6814.6299
05.11.2018 00:00:00.000,1.30053,1.30675,1.29641,1.30572,135928.6563
06.11.2018 00:00:00.000,1.30573,1.31139,1.30208,1.31133,143830.7969
07.11.2018 00:00:00.000,1.31129,1.31744,1.30731,1.31266,190030.0781
08.11.2018 00:00:00.000,1.31264,1.31496,1.30447,1.30655,157835.75
09.11.2018 00:00:00.000,1.30653,1.30681,1.29580,1.29729,146777.0938
10.11.2018 00:00:00.000,1.29729,1.29729,1.29729,1.29729,0
11.11.2018 00:00:00.000,1.29130,1.29386,1.29105,1.29377,8691.8799
12.11.2018 00:00:00.000,1.29378,1.29465,1.28271,1.28541,170151.4531
13.11.2018 00:00:00.000,1.28542,1.30469,1.28515,1.30140,200996.2969
14.11.2018 00:00:00.000,1.30141,1.30718,1.28798,1.29836,215815.2813
15.11.2018 00:00:00.000,1.29836,1.30298,1.27232,1.27652,238889.8125
16.11.2018 00:00:00.000,1.27653,1.28773,1.27643,1.28261,183990.1563
17.11.2018 00:00:00.000,1.28261,1.28261,1.28261,1.28261,0
18.11.2018 00:00:00.000,1.28443,1.28443,1.28234,1.28333,6297.1499
19.11.2018 00:00:00.000,1.28332,1.28835,1.27939,1.28557,158400.9375
20.11.2018 00:00:00.000,1.28557,1.28826,1.27741,1.27869,164309.1406
21.11.2018 00:00:00.000,1.27871,1.28193,1.27638,1.27760,145250.2344
22.11.2018 00:00:00.000,1.27758,1.29270,1.27716,1.28759,125357.2734
23.11.2018 00:00:00.000,1.28757,1.28821,1.27981,1.28006,129969.0078
24.11.2018 00:00:00.000,1.28006,1.28006,1.28006,1.28006,0
25.11.2018 00:00:00.000,1.28215,1.28297,1.28096,1.28121,4422.5601
26.11.2018 00:00:00.000,1.28122,1.28637,1.27955,1.28125,141163.8438
27.11.2018 00:00:00.000,1.28126,1.28194,1.27249,1.27422,192232.9063
28.11.2018 00:00:00.000,1.27423,1.28467,1.27320,1.28219,171906.7656
29.11.2018 00:00:00.000,1.28219,1.28494,1.27551,1.27847,164826.5
30.11.2018 00:00:00.000,1.27844,1.28092,1.27350,1.27509,159532.6563
01.12.2018 00:00:00.000,1.27509,1.27509,1.27509,1.27509,0
02.12.2018 00:00:00.000,1.27644,1.27644,1.27326,1.27515,7846.1699
03.12.2018 00:00:00.000,1.27515,1.28242,1.26985,1.27246,148990.7656
04.12.2018 00:00:00.000,1.27246,1.28394,1.26582,1.27187,185457.4219
05.12.2018 00:00:00.000,1.27185,1.27980,1.26717,1.27244,155839.5
06.12.2018 00:00:00.000,1.27243,1.28118,1.26992,1.27795,188417.0156
07.12.2018 00:00:00.000,1.27792,1.27900,1.27100,1.27296,145333.5938
08.12.2018 00:00:00.000,1.27296,1.27296,1.27296,1.27296,0
09.12.2018 00:00:00.000,1.27048,1.27261,1.27033,1.27187,9126.5
10.12.2018 00:00:00.000,1.27186,1.27598,1.25065,1.25595,182754.5938
11.12.2018 00:00:00.000,1.25595,1.26382,1.24796,1.24918,184319.2188
12.12.2018 00:00:00.000,1.24918,1.26712,1.24766,1.26241,199335.2656
13.12.2018 00:00:00.000,1.26241,1.26861,1.26097,1.26531,149513.25
14.12.2018 00:00:00.000,1.26531,1.26535,1.25290,1.25813,154666.0313
15.12.2018 00:00:00.000,1.25813,1.25813,1.25813,1.25813,0
16.12.2018 00:00:00.000,1.26008,1.26013,1.25629,1.25838,11240.5195
17.12.2018 00:00:00.000,1.25837,1.26470,1.25734,1.26139,166059.0938
18.12.2018 00:00:00.000,1.26146,1.27053,1.26099,1.26540,171716.4375
19.12.2018 00:00:00.000,1.26540,1.26787,1.26064,1.26257,257259.8125
20.12.2018 00:00:00.000,1.26256,1.27073,1.26129,1.26677,301694.2813
21.12.2018 00:00:00.000,1.26676,1.26977,1.26173,1.26247,297348.5938
22.12.2018 00:00:00.000,1.26247,1.26247,1.26247,1.26247,0
23.12.2018 00:00:00.000,1.26452,1.26507,1.26383,1.26496,6651.52
24.12.2018 00:00:00.000,1.26491,1.27382,1.26344,1.26862,220566.25
25.12.2018 00:00:00.000,1.26861,1.27077,1.26465,1.26865,14237.3398
26.12.2018 00:00:00.000,1.26865,1.27186,1.26287,1.26473,139015.5
27.12.2018 00:00:00.000,1.26473,1.26745,1.26157,1.26445,319871.7188
28.12.2018 00:00:00.000,1.26445,1.27080,1.26348,1.26943,187850.2969
29.12.2018 00:00:00.000,1.26943,1.26943,1.26943,1.26943,0
30.12.2018 00:00:00.000,1.26918,1.27026,1.26875,1.26894,6301.0098
31.12.2018 00:00:00.000,1.26892,1.28145,1.26799,1.27526,162940.4375
01.01.2019 00:00:00.000,1.27459,1.27544,1.27227,1.27528,4665.13
02.01.2019 00:00:00.000,1.27528,1.27729,1.24250,1.25149,243215.19730000003
03.01.2019 00:00:00.000,1.25151,1.26472,1.25143,1.26268,269562.8678
04.01.2019 00:00:00.000,1.26268,1.27443,1.26157,1.27170,248205.9486
05.01.2019 00:00:00.000,1.27170,1.27170,1.27170,1.27170,0
06.01.2019 00:00:00.000,1.27187,1.27399,1.27113,1.27318,6445.4902
07.01.2019 00:00:00.000,1.27319,1.27890,1.27202,1.27849,188019.66700000004
08.01.2019 00:00:00.000,1.27849,1.27970,1.27066,1.27383,208100.3296
09.01.2019 00:00:00.000,1.27383,1.28033,1.27157,1.27982,275204.03760000004
10.01.2019 00:00:00.000,1.27984,1.28008,1.27278,1.27526,237027.2103
11.01.2019 00:00:00.000,1.27526,1.28655,1.27096,1.28347,239359.63840000005
12.01.2019 00:00:00.000,1.28347,1.28347,1.28347,1.28347,0
13.01.2019 00:00:00.000,1.28516,1.28641,1.28347,1.28476,6176.3398
14.01.2019 00:00:00.000,1.28476,1.29304,1.28187,1.28742,232673.5731
15.01.2019 00:00:00.000,1.28742,1.29156,1.26688,1.28707,276486.02079999994
16.01.2019 00:00:00.000,1.28708,1.28971,1.28247,1.28868,224243.40980000002
17.01.2019 00:00:00.000,1.28868,1.30006,1.28319,1.29827,219319.99930000002
18.01.2019 00:00:00.000,1.29828,1.29930,1.28567,1.28696,198648.02850000001
19.01.2019 00:00:00.000,1.28696,1.28696,1.28696,1.28696,0
20.01.2019 00:00:00.000,1.28724,1.28782,1.28474,1.28511,4342.0699
21.01.2019 00:00:00.000,1.28511,1.29105,1.28301,1.28901,166378.16069999998
22.01.2019 00:00:00.000,1.28901,1.29751,1.28549,1.29553,212460.5204
23.01.2019 00:00:00.000,1.29553,1.30817,1.29420,1.30816,234408.71829999995
24.01.2019 00:00:00.000,1.30815,1.31281,1.30120,1.31194,234674.893
25.01.2019 00:00:00.000,1.31194,1.32172,1.30616,1.31984,255695.8285
26.01.2019 00:00:00.000,1.31984,1.31984,1.31984,1.31984,0
27.01.2019 00:00:00.000,1.31837,1.32109,1.31836,1.32073,6701.5501
28.01.2019 00:00:00.000,1.32074,1.32088,1.31367,1.31598,205897.12920000002
29.01.2019 00:00:00.000,1.31598,1.31995,1.30559,1.30794,276646.05860000005
30.01.2019 00:00:00.000,1.30794,1.31451,1.30539,1.31156,250098.2197
31.01.2019 00:00:00.000,1.31156,1.31599,1.30972,1.31082,234971.39200000002
01.02.2019 00:00:00.000,1.31081,1.31147,1.30430,1.30739,204781.1764
02.02.2019 00:00:00.000,1.30739,1.30739,1.30739,1.30739,0
03.02.2019 00:00:00.000,1.30618,1.30811,1.30571,1.30763,12012.1096
04.02.2019 00:00:00.000,1.30763,1.31034,1.30262,1.30265,212458.08629999997
05.02.2019 00:00:00.000,1.30265,1.30516,1.29245,1.29566,195888.44160000002
06.02.2019 00:00:00.000,1.29568,1.29791,1.29250,1.29333,199566.66189999998
07.02.2019 00:00:00.000,1.29333,1.29961,1.28540,1.29483,209442.67869999996
08.02.2019 00:00:00.000,1.29483,1.29759,1.29211,1.29441,169066.5686
09.02.2019 00:00:00.000,1.29441,1.29441,1.29441,1.29441,0
10.02.2019 00:00:00.000,1.29277,1.29441,1.29248,1.29364,4382.4001
11.02.2019 00:00:00.000,1.29360,1.29386,1.28447,1.28631,217291.8602
12.02.2019 00:00:00.000,1.28632,1.29092,1.28325,1.28905,198802.14990000002
13.02.2019 00:00:00.000,1.28902,1.29584,1.28426,1.28542,221003.88979999998
14.02.2019 00:00:00.000,1.28542,1.28774,1.27727,1.27974,221482.14870000005
15.02.2019 00:00:00.000,1.27973,1.28977,1.27844,1.28865,204577.14039999997
16.02.2019 00:00:00.000,1.28865,1.28865,1.28865,1.28865,0
17.02.2019 00:00:00.000,1.29028,1.29066,1.28865,1.29037,5926.9400000000005
18.02.2019 00:00:00.000,1.29037,1.29385,1.28913,1.29226,219997.5889
19.02.2019 00:00:00.000,1.29224,1.30728,1.28959,1.30589,215572.1394
20.02.2019 00:00:00.000,1.30591,1.31088,1.30117,1.30439,233663.1395
21.02.2019 00:00:00.000,1.30437,1.30950,1.30246,1.30401,246223.01279999997
22.02.2019 00:00:00.000,1.30400,1.30799,1.29680,1.30494,205530.7591
23.02.2019 00:00:00.000,1.30494,1.30494,1.30494,1.30494,0
24.02.2019 00:00:00.000,1.30713,1.30761,1.30488,1.30640,10013.24
25.02.2019 00:00:00.000,1.30640,1.31485,1.30507,1.31268,229016.03900000002
26.02.2019 00:00:00.000,1.31266,1.32878,1.31221,1.32581,303777.8305
27.02.2019 00:00:00.000,1.32586,1.33499,1.32330,1.33172,287323.38080000004
28.02.2019 00:00:00.000,1.33173,1.33192,1.32531,1.32639,252279.30970000004
01.03.2019 00:00:00.000,1.32639,1.32864,1.31716,1.31983,233845.18060000005
02.03.2019 00:00:00.000,1.31983,1.31983,1.31983,1.31983,0
03.03.2019 00:00:00.000,1.32446,1.32469,1.31983,1.32375,10337.8699
04.03.2019 00:00:00.000,1.32375,1.32541,1.31663,1.31779,218977.36169999998
05.03.2019 00:00:00.000,1.31776,1.31985,1.30975,1.31553,223749.399
06.03.2019 00:00:00.000,1.31551,1.31833,1.31237,1.31802,197105.7076
07.03.2019 00:00:00.000,1.31802,1.31847,1.30679,1.30900,237033.65289999996
08.03.2019 00:00:00.000,1.30899,1.31083,1.29896,1.30111,220631.69809999998
09.03.2019 00:00:00.000,1.30111,1.30111,1.30111,1.30111,0
10.03.2019 00:00:00.000,1.29646,1.30111,1.29608,1.29842,7522.0502
11.03.2019 00:00:00.000,1.29843,1.32889,1.29604,1.32453,276467.7781
12.03.2019 00:00:00.000,1.32453,1.32458,1.30046,1.30638,261180.47879999998
13.03.2019 00:00:00.000,1.30636,1.33808,1.30627,1.32863,262538.58050000004
14.03.2019 00:00:00.000,1.32862,1.33310,1.32071,1.32570,281495.47109999997
15.03.2019 00:00:00.000,1.32570,1.33000,1.32023,1.32884,231066.4111
16.03.2019 00:00:00.000,1.32884,1.32884,1.32884,1.32884,0
17.03.2019 00:00:00.000,1.32950,1.32999,1.32884,1.32956,4446.57
18.03.2019 00:00:00.000,1.32956,1.32998,1.31841,1.32642,210228.693
19.03.2019 00:00:00.000,1.32642,1.33105,1.32406,1.32688,204083.73780000006
20.03.2019 00:00:00.000,1.32688,1.32689,1.31459,1.32042,279546.1311
21.03.2019 00:00:00.000,1.32041,1.32269,1.30039,1.31293,261149.48119999995
22.03.2019 00:00:00.000,1.31293,1.32236,1.30806,1.32058,242237.30129999996
23.03.2019 00:00:00.000,1.32058,1.32058,1.32058,1.32058,0
24.03.2019 00:00:00.000,1.32127,1.32173,1.31767,1.32053,4914.459999999999
25.03.2019 00:00:00.000,1.32053,1.32456,1.31596,1.32119,235211.5014
26.03.2019 00:00:00.000,1.32119,1.32613,1.31570,1.32091,220006.46080000003
27.03.2019 00:00:00.000,1.32091,1.32687,1.31420,1.31514,284563.0402
28.03.2019 00:00:00.000,1.31513,1.31982,1.30340,1.30535,265698.40229999996
29.03.2019 00:00:00.000,1.30533,1.31353,1.29776,1.30294,228208.31100000002
30.03.2019 00:00:00.000,1.30294,1.30294,1.30294,1.30294,0
31.03.2019 00:00:00.000,1.30368,1.30428,1.30054,1.30210,5653.099999999999
01.04.2019 00:00:00.000,1.30206,1.31496,1.30093,1.30669,235276.94999999995
02.04.2019 00:00:00.000,1.30670,1.31492,1.30131,1.31262,262667.16999999987
03.04.2019 00:00:00.000,1.31262,1.31956,1.31207,1.31755,225090.19999999998
04.04.2019 00:00:00.000,1.31755,1.31907,1.30596,1.30728,227560.6699999999
05.04.2019 00:00:00.000,1.30728,1.31216,1.29866,1.30338,184279.7099999999
06.04.2019 00:00:00.000,1.30338,1.30338,1.30338,1.30338,0
07.04.2019 00:00:00.000,1.30337,1.30398,1.30197,1.30378,7322.489999999994
08.04.2019 00:00:00.000,1.30376,1.30739,1.30330,1.30603,194884.97999999998
09.04.2019 00:00:00.000,1.30605,1.31210,1.30302,1.30543,199958.47
10.04.2019 00:00:00.000,1.30544,1.31198,1.30474,1.30971,196511.23999999993
11.04.2019 00:00:00.000,1.30971,1.31090,1.30501,1.30544,170855.35999999958
12.04.2019 00:00:00.000,1.30543,1.31325,1.30502,1.30634,143887.21999999994
13.04.2019 00:00:00.000,1.30634,1.30634,1.30634,1.30634,0
14.04.2019 00:00:00.000,1.30737,1.30831,1.30634,1.30829,4406.629999999999
15.04.2019 00:00:00.000,1.30829,1.31188,1.30786,1.30990,138062.53999999972
16.04.2019 00:00:00.000,1.30990,1.31003,1.30389,1.30435,148770.14999999982
17.04.2019 00:00:00.000,1.30436,1.30669,1.30283,1.30377,142128.42999999973
18.04.2019 00:00:00.000,1.30377,1.30522,1.29784,1.29909,195793.11000000004
19.04.2019 00:00:00.000,1.29913,1.30092,1.29783,1.29815,293768.5799999996
20.04.2019 00:00:00.000,1.29815,1.29815,1.29815,1.29815,0
21.04.2019 00:00:00.000,1.29892,1.29969,1.29815,1.29918,3961.039999999999
22.04.2019 00:00:00.000,1.29918,1.29976,1.29852,1.29900,0.023387720000001094
